,,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber,ModelRunNumber
7992,Brad Schick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,1,0,1,3,2,2,2,4,3,6,9,3,3,2,3,1,1,1,1,3,5,5,6,3,0,4,0,4,4,3,4,6,4,2,7,4,6,6,7,9,7,13,13,6,10,4,8,2,2,5,3,6,3,1,5,4,6,1,8,4,2,1,0,1,4,2,3,0,1,2,1,0,0,1,2,1,0,3,4,4,2,1,2,0,2,0,1,0,0,0,1,0,0,0,2,2,0,1,0,0,0,1,1,2,2,1,0,1,0,0,0,1,0,0,0,1,1,2,1,2,3,0,0,2,0,1,0,4,3,2,3,1,4,1,0,0,0,2,3,1,1,0,0,0,0,1,1,1,3,1,10,86,171,180,124,53,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8332,Simon Lizotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,81,220,289,241,102,33,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9030,Ron Turner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,172,295,269,165,46,16,1,1,0,0,0,0,0,0,0
9852,JohnE McCray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,361,289,151,47,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10298,Gary Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35,172,288,263,155,41,14,0,0,0,0,0,0,0,0,0
10466,Myles Harding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,172,295,269,165,46,16,1,1,0,0,0,0,0,0,0
11534,Nikko Locastro,0,0,0,0,154,259,334,211,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12468,Justin McLuen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,74,180,230,225,140,81,25,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12626,David Feldberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3,3,0,1,3,2,2,2,4,3,9,7,6,6,7,3,8,12,11,15,18,11,8,4,0,3,1,1,4,4,4,10,6,4,3,1,0,5,6,7,10,9,7,3,7,12,11,11,17,17,10,15,18,13,16,14,12,10,6,3,12,7,8,10,8,8,11,6,7,4,1,4,2,2,2,3,1,0,3,1,4,1,0,2,3,0,2,1,1,3,2,3,3,4,2,1,1,0,0,0,0,4,3,1,2,2,0,0,0,1,0,0,3,3,0,2,3,1,0,0,2,4,2,5,2,6,3,9,1,1,6,3,2,1,0,0,3,23,63,86,81,64,27,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13864,Garrett Gurthie,0,0,0,0,0,0,0,0,1,9,205,222,318,195,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13978,Chris Brooks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,49,135,208,246,184,110,38,14,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14055,Travis Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,172,295,269,165,46,16,1,1,0,0,0,0,0,0,0
15410,Matthew Blakely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,2,2,2,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,2,1,2,1,3,2,5,2,7,1,6,1,6,0,4,8,2,2,1,1,3,6,8,3,4,0,2,2,2,4,2,5,0,0,0,0,0,1,2,0,0,1,1,0,3,0,0,0,3,0,2,0,0,2,1,0,0,0,0,0,0,0,2,1,3,0,0,1,1,0,0,0,0,0,2,1,2,2,1,0,0,0,0,0,0,0,2,0,2,0,0,3,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,5,2,0,0,0,0,1,0,2,0,0,0,1,0,3,0,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,36,157,249,208,116,30,10,0,0,0,0,0,0,0,0,0
15789,James Fleege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
15857,Gregg Barsby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,228,334,232,106,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15864,Jay Yeti Reading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,172,295,269,165,46,16,1,1,0,0,0,0,0,0,0
15911,Bobby Musick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,106,240,273,210,109,35,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16058,Tyler Horne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,2,2,1,1,1,1,0,0,0,2,0,0,0,4,1,0,2,2,2,0,1,2,4,0,1,2,4,5,1,5,4,8,5,9,2,9,7,7,2,2,1,1,2,2,5,5,4,4,5,5,3,2,1,3,1,0,1,1,5,1,1,2,0,2,0,1,0,0,0,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,3,0,1,2,2,1,1,0,0,0,0,2,2,4,1,2,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,2,0,0,1,0,2,1,4,3,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,1,11,95,195,219,142,84,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16287,Devin Frederick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,3,1,1,5,0,2,2,2,3,6,3,1,2,0,5,0,0,1,3,2,4,1,3,0,4,1,1,0,0,3,0,2,10,6,4,3,12,7,7,10,15,15,11,3,4,5,2,0,1,1,4,5,2,5,4,8,2,5,3,1,1,1,1,0,1,2,3,1,3,1,3,0,2,0,1,0,0,1,0,2,1,2,3,0,2,0,0,2,0,1,0,2,1,3,1,4,3,0,0,0,1,1,1,3,2,0,2,1,0,0,0,0,0,0,2,2,0,2,0,2,1,2,0,0,0,0,0,1,0,2,2,0,1,0,2,1,2,1,0,1,0,0,0,0,0,1,0,1,1,1,3,9,7,3,0,0,0,0,0,1,1,3,0,2,1,0,2,1,0,0,1,0,1,2,1,1,0,0,0,0,0,0,1,0,36,142,215,155,81,20,3,1,0,0,0,0,0,0,0,0
16425,Chris Sprague,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
16672,Mark McAlister,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,195,303,258,153,37,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
